Site,Parameter,Date LT,Year,Month,Day,Hour,NowCast Conc,AQI,AQI_Category,Raw Conc,Conc Unit,Duration,QC Name
Ulaanbaatar,PM2.5 - Principal,02JUL18:18:00:00,2018,2,7,18,34.4,98,Moderate,33,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02JUL18:19:00:00,2018,2,7,19,28.2,85,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02JUL18:20:00:00,2018,2,7,20,40.1,112,Unhealthy for Sensitive Group,52,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02JUL18:21:00:00,2018,2,7,21,64.5,156,Unhealthy,89,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02JUL18:22:00:00,2018,2,7,22,75.7,161,Unhealthy,87,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02JUL18:23:00:00,2018,2,7,23,67.3,157,Unhealthy,59,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:00:00:00,2018,2,8,0,64.6,156,Unhealthy,62,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:01:00:00,2018,2,8,1,65.8,156,Unhealthy,67,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:02:00:00,2018,2,8,2,75.9,162,Unhealthy,86,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:03:00:00,2018,2,8,3,106.4,177,Unhealthy,137,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:04:00:00,2018,2,8,4,89.2,168,Unhealthy,72,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:05:00:00,2018,2,8,5,70.6,159,Unhealthy,52,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:06:00:00,2018,2,8,6,41.8,117,Unhealthy for Sensitive Group,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:07:00:00,2018,2,8,7,25.4,79,Moderate,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:09:00:00,2018,2,8,9,25.3,79,Moderate,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02AUG18:10:00:00,2018,2,8,10,25.3,79,Moderate,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02AUG18:11:00:00,2018,2,8,11,25.3,79,Moderate,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:18:00:00,2018,2,8,18,1.6,7,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:19:00:00,2018,2,8,19,1.2,5,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:20:00:00,2018,2,8,20,2.7,11,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:21:00:00,2018,2,8,21,2.8,12,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:22:00:00,2018,2,8,22,4.4,18,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02AUG18:23:00:00,2018,2,8,23,4.7,20,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02SEP18:00:00:00,2018,2,9,0,3.8,16,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02SEP18:01:00:00,2018,2,9,1,3.9,16,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02SEP18:02:00:00,2018,2,9,2,3.9,16,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02SEP18:04:00:00,2018,2,9,4,3.9,16,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02SEP18:05:00:00,2018,2,9,5,2.8,12,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02SEP18:18:00:00,2018,2,9,18,1.3,5,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02SEP18:19:00:00,2018,2,9,19,1.1,5,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02SEP18:20:00:00,2018,2,9,20,3.7,15,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02SEP18:21:00:00,2018,2,9,21,7.4,31,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02SEP18:22:00:00,2018,2,9,22,9.2,38,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02SEP18:23:00:00,2018,2,9,23,9.6,40,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:00:00:00,2018,2,10,0,11.8,49,Good,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:01:00:00,2018,2,10,1,11.4,48,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:02:00:00,2018,2,10,2,10.7,45,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:03:00:00,2018,2,10,3,12.3,51,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:04:00:00,2018,2,10,4,13.1,53,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:05:00:00,2018,2,10,5,12.5,52,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:06:00:00,2018,2,10,6,12.7,52,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:07:00:00,2018,2,10,7,6.8,28,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:08:00:00,2018,2,10,8,3.9,16,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:09:00:00,2018,2,10,9,4.4,18,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:10:00:00,2018,2,10,10,8.2,34,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:11:00:00,2018,2,10,11,14.1,55,Moderate,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:12:00:00,2018,2,10,12,13.5,54,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:13:00:00,2018,2,10,13,8.7,36,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:14:00:00,2018,2,10,14,8.7,36,Good,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02OCT18:18:00:00,2018,2,10,18,2.2,9,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:19:00:00,2018,2,10,19,3.8,16,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:20:00:00,2018,2,10,20,9.1,38,Good,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:21:00:00,2018,2,10,21,12.6,52,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:22:00:00,2018,2,10,22,11.3,47,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02OCT18:23:00:00,2018,2,10,23,10.1,42,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:00:00:00,2018,2,11,0,9.5,40,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:01:00:00,2018,2,11,1,9.7,40,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:02:00:00,2018,2,11,2,9.8,41,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:03:00:00,2018,2,11,3,7.4,31,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:04:00:00,2018,2,11,4,7.2,30,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:05:00:00,2018,2,11,5,8.6,36,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:06:00:00,2018,2,11,6,8.8,37,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:07:00:00,2018,2,11,7,6.4,27,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:08:00:00,2018,2,11,8,7.2,30,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:09:00:00,2018,2,11,9,17.1,62,Moderate,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:10:00:00,2018,2,11,10,15.5,58,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:11:00:00,2018,2,11,11,23.7,75,Moderate,32,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:12:00:00,2018,2,11,12,21.8,71,Moderate,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:13:00:00,2018,2,11,13,21.8,71,Moderate,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02NOV18:14:00:00,2018,2,11,14,7.9,33,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:19:00:00,2018,2,11,19,5.1,21,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:20:00:00,2018,2,11,20,15.9,59,Moderate,23,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:21:00:00,2018,2,11,21,22.0,72,Moderate,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:22:00:00,2018,2,11,22,73.7,160,Unhealthy,121,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02NOV18:23:00:00,2018,2,11,23,120.9,185,Unhealthy,166,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:00:00:00,2018,2,12,0,98.7,173,Unhealthy,77,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:01:00:00,2018,2,12,1,84.7,166,Unhealthy,71,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:02:00:00,2018,2,12,2,74.3,161,Unhealthy,64,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:03:00:00,2018,2,12,3,72.1,160,Unhealthy,70,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:04:00:00,2018,2,12,4,59.5,153,Unhealthy,47,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:05:00:00,2018,2,12,5,52.7,143,Unhealthy for Sensitive Group,46,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:06:00:00,2018,2,12,6,50.3,137,Unhealthy for Sensitive Group,48,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:07:00:00,2018,2,12,7,67.7,157,Unhealthy,85,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:08:00:00,2018,2,12,8,98.8,173,Unhealthy,130,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:09:00:00,2018,2,12,9,143.9,197,Unhealthy,189,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:10:00:00,2018,2,12,10,192.4,243,Very Unhealthy,241,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:11:00:00,2018,2,12,11,297.2,347,Hazardous,402,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:12:00:00,2018,2,12,12,252.6,303,Hazardous,208,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:13:00:00,2018,2,12,13,222.8,273,Very Unhealthy,193,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:14:00:00,2018,2,12,14,222.9,273,Very Unhealthy,223,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:15:00:00,2018,2,12,15,129.4,189,Unhealthy,36,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:16:00:00,2018,2,12,16,69.2,158,Unhealthy,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:17:00:00,2018,2,12,17,37.6,106,Unhealthy for Sensitive Group,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:18:00:00,2018,2,12,18,23.2,74,Moderate,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:19:00:00,2018,2,12,19,27.6,84,Moderate,32,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:20:00:00,2018,2,12,20,22.3,72,Moderate,17,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:21:00:00,2018,2,12,21,45.1,125,Unhealthy for Sensitive Group,68,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:22:00:00,2018,2,12,22,115.0,182,Unhealthy,185,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02DEC18:23:00:00,2018,2,12,23,134.0,192,Unhealthy,153,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:00:00:00,2018,2,13,0,137.9,194,Unhealthy,142,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:01:00:00,2018,2,13,1,134.4,192,Unhealthy,131,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:02:00:00,2018,2,13,2,154.2,205,Very Unhealthy,174,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:03:00:00,2018,2,13,3,162.1,212,Very Unhealthy,170,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:04:00:00,2018,2,13,4,216.5,266,Very Unhealthy,271,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:05:00:00,2018,2,13,5,172.3,223,Very Unhealthy,128,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:06:00:00,2018,2,13,6,114.6,182,Unhealthy,57,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:07:00:00,2018,2,13,7,62.8,155,Unhealthy,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:08:00:00,2018,2,13,8,61.9,154,Unhealthy,61,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:09:00:00,2018,2,13,9,107.4,178,Unhealthy,153,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:10:00:00,2018,2,13,10,161.7,212,Very Unhealthy,216,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:11:00:00,2018,2,13,11,123.8,186,Unhealthy,86,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:12:00:00,2018,2,13,12,64.9,156,Unhealthy,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:19:00:00,2018,2,13,19,6.9,29,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:20:00:00,2018,2,13,20,13.7,54,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:21:00:00,2018,2,13,21,31.4,92,Moderate,47,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:22:00:00,2018,2,13,22,71.4,159,Unhealthy,109,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13FEB18:23:00:00,2018,2,13,23,111.8,180,Unhealthy,151,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:00:00:00,2018,2,14,0,134.6,192,Unhealthy,157,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:01:00:00,2018,2,14,1,136.3,193,Unhealthy,138,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:02:00:00,2018,2,14,2,125.6,187,Unhealthy,115,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:03:00:00,2018,2,14,3,125.8,187,Unhealthy,126,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:04:00:00,2018,2,14,4,127.4,188,Unhealthy,129,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:05:00:00,2018,2,14,5,109.2,179,Unhealthy,91,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:06:00:00,2018,2,14,6,88.6,168,Unhealthy,68,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:07:00:00,2018,2,14,7,62.3,155,Unhealthy,36,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:08:00:00,2018,2,14,8,55.1,149,Unhealthy for Sensitive Group,48,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:09:00:00,2018,2,14,9,61.0,154,Unhealthy,67,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:10:00:00,2018,2,14,10,106.0,177,Unhealthy,151,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:11:00:00,2018,2,14,11,207.5,257,Very Unhealthy,309,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:12:00:00,2018,2,14,12,292.2,342,Hazardous,377,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:13:00:00,2018,2,14,13,210.1,260,Very Unhealthy,128,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:14:00:00,2018,2,14,14,172.5,223,Very Unhealthy,135,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:15:00:00,2018,2,14,15,134.7,192,Unhealthy,97,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:16:00:00,2018,2,14,16,126.8,188,Unhealthy,119,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:17:00:00,2018,2,14,17,126.9,188,Unhealthy,127,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:18:00:00,2018,2,14,18,103.4,176,Unhealthy,80,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:19:00:00,2018,2,14,19,59.7,153,Unhealthy,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:20:00:00,2018,2,14,20,51.8,141,Unhealthy for Sensitive Group,44,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:21:00:00,2018,2,14,21,171.9,222,Very Unhealthy,292,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:22:00:00,2018,2,14,22,142.9,196,Unhealthy,114,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14FEB18:23:00:00,2018,2,14,23,121.9,185,Unhealthy,101,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:00:00:00,2018,2,15,0,119.4,184,Unhealthy,117,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:01:00:00,2018,2,15,1,136.7,193,Unhealthy,154,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:02:00:00,2018,2,15,2,147.3,198,Unhealthy,158,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:03:00:00,2018,2,15,3,180.1,230,Very Unhealthy,213,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:04:00:00,2018,2,15,4,181.6,232,Very Unhealthy,183,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:05:00:00,2018,2,15,5,168.8,219,Very Unhealthy,156,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:06:00:00,2018,2,15,6,165.9,216,Very Unhealthy,163,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:07:00:00,2018,2,15,7,183.9,234,Very Unhealthy,202,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:08:00:00,2018,2,15,8,208.0,258,Very Unhealthy,232,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:09:00:00,2018,2,15,9,251.0,301,Hazardous,294,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:10:00:00,2018,2,15,10,320.5,370,Hazardous,390,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:11:00:00,2018,2,15,11,305.7,356,Hazardous,291,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:12:00:00,2018,2,15,12,243.9,294,Very Unhealthy,182,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:13:00:00,2018,2,15,13,182.9,233,Very Unhealthy,122,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:14:00:00,2018,2,15,14,133.9,191,Unhealthy,85,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:15:00:00,2018,2,15,15,68.4,158,Unhealthy,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:16:00:00,2018,2,15,16,37.2,105,Unhealthy for Sensitive Group,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:17:00:00,2018,2,15,17,23.5,75,Moderate,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:18:00:00,2018,2,15,18,15.7,59,Moderate,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:19:00:00,2018,2,15,19,18.3,64,Moderate,21,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:20:00:00,2018,2,15,20,20.6,69,Moderate,23,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:21:00:00,2018,2,15,21,19.2,66,Moderate,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:22:00:00,2018,2,15,22,55.1,149,Unhealthy for Sensitive Group,91,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15FEB18:23:00:00,2018,2,15,23,125.0,187,Unhealthy,195,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:00:00:00,2018,2,16,0,137.5,193,Unhealthy,150,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:01:00:00,2018,2,16,1,117.7,183,Unhealthy,98,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:02:00:00,2018,2,16,2,114.3,181,Unhealthy,111,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:03:00:00,2018,2,16,3,106.7,177,Unhealthy,99,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:04:00:00,2018,2,16,4,99.8,174,Unhealthy,93,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:05:00:00,2018,2,16,5,108.4,178,Unhealthy,117,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:06:00:00,2018,2,16,6,103.2,176,Unhealthy,98,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:07:00:00,2018,2,16,7,94.6,171,Unhealthy,86,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:08:00:00,2018,2,16,8,106.3,177,Unhealthy,118,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:09:00:00,2018,2,16,9,130.1,190,Unhealthy,154,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:10:00:00,2018,2,16,10,238.1,288,Very Unhealthy,346,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:11:00:00,2018,2,16,11,360.5,408,Hazardous,483,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:13:00:00,2018,2,16,13,245.4,295,Very Unhealthy,43,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:14:00:00,2018,2,16,14,140.1,195,Unhealthy,35,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:15:00:00,2018,2,16,15,87.0,167,Unhealthy,34,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:16:00:00,2018,2,16,16,59.0,153,Unhealthy,31,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:17:00:00,2018,2,16,17,47.5,131,Unhealthy for Sensitive Group,36,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:18:00:00,2018,2,16,18,50.2,137,Unhealthy for Sensitive Group,53,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:19:00:00,2018,2,16,19,49.6,136,Unhealthy for Sensitive Group,49,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:20:00:00,2018,2,16,20,56.8,152,Unhealthy,64,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:21:00:00,2018,2,16,21,95.3,172,Unhealthy,134,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:22:00:00,2018,2,16,22,112.6,180,Unhealthy,130,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16FEB18:23:00:00,2018,2,16,23,96.7,172,Unhealthy,81,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17FEB18:00:00:00,2018,2,17,0,105.8,177,Unhealthy,115,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17FEB18:01:00:00,2018,2,17,1,122.9,186,Unhealthy,140,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17FEB18:02:00:00,2018,2,17,2,124.4,187,Unhealthy,126,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17FEB18:03:00:00,2018,2,17,3,133.7,191,Unhealthy,143,UG/M3,1 Hr,Valid
